104530238,rb782u_-ctl_-08
109670254,rb782u_-ctl_-08
103211631,rb782u_-ctl_-08
103871620,rb782u_-ctl_-08
104792127,rb782u_-ctl_-08
109412173,rb782u_-ctl_-08
110941726,rb782u_-ctl_-08
114601090,rb782u_-ctl_-08
116101108,rb782u_-ctl_-08
108901312,rb782u_-ctl_-08
104961481,n2i_-ctl_-04
107091764,n2i_-ctl_-04
112002005,n2i_-ctl_-04
110621021,n2i_-ctl_-04
115301478,n2i_-ctl_-04
120141889,n2i_-ctl_-04
106051017,n2u_50um_-11
108900678,n2u_50um_-11
113951044,n2u_50um_-11
106331496,n2u_50um_-11
107161835,n2u_50um_-11
110891945,n2u_50um_-11
102320396,rb782u_25um_
118210447,rb782u_25um_
117780713,rb782u_25um_
115650552,rb782u_25um_
120191513,rb782u_25um_
109691567,rb782u_25um_
109771994,rb782u_25um_
113341746,rb782u_25um_
111171895,rb782u_25um_
112722009,rb782u_25um_
105380887,n2u_50um_-03
105781776,n2u_50um_-03
108972109,n2u_50um_-03
113282167,n2u_50um_-03
116861164,n2u_50um_-03
111512154,n2u_50um_-07
117331391,n2u_50um_-07
110380794,n2u_50um_-07
104391742,n2u_50um_-07
111961213,n2u_25um_-12
114461852,n2u_25um_-12
119482003,n2u_25um_-12
103530770,n2u_25um_-12
103831240,n2u_25um_-12
106300978,n2u_25um_-10
105841740,n2u_25um_-10
117501508,n2u_25um_-10
116572110,n2u_25um_-10
120222046,n2u_25um_-10
105771450,rb782i_DMSO_-10
106361423,rb782i_DMSO_-10
104930327,rb782i_DMSO_-10
105390744,rb782i_DMSO_-10
100651442,rb782i_DMSO_-10
107252288,rb782i_DMSO_-10
111122196,rb782i_DMSO_-10
113242482,rb782i_DMSO_-10
115312047,rb782i_DMSO_-10
113431876,rb782i_DMSO_-10
113851869,rb782i_DMSO_-10
118402405,rb782i_DMSO_-10
116952045,rb782i_DMSO_-10
109061339,rb782i_DMSO_-10
112541381,rb782i_DMSO_-10
113091287,rb782i_DMSO_-10
115091353,rb782i_DMSO_-10
120541454,rb782i_DMSO_-10
120151367,rb782i_DMSO_-10
112160287,rb782i_DMSO_-10
112912321,n2i_DMSO_-04
113730791,n2i_DMSO_-04
108350939,n2i_DMSO_-04
103360792,n2i_DMSO_-04
112341795,n2i_DMSO_-04
111082101,n2i_DMSO_-04
108862253,n2i_DMSO_-04
118570663,n2i_DMSO_-04
108151127,rb782i_50um_-13
115711035,rb782i_50um_-13
116311760,rb782i_50um_-13
114852226,rb782i_50um_-13
120101770,rb782i_50um_-13
106062214,rb782i_50um_-13
104332125,rb782i_50um_-13
102911788,rb782i_50um_-13
102541901,rb782i_50um_-13
106020882,rb782u_25um_-06
103621532,rb782u_25um_-06
117210770,rb782u_25um_-06
116732177,rb782u_25um_-06
104520806,n2u_50um_-02
116061773,n2u_50um_-02
113632264,n2u_50um_-02
105281263,rb782i_25um_-07
108231279,rb782i_25um_-07
108050293,rb782i_25um_-07
109821923,rb782i_25um_-07
110591923,rb782i_25um_-07
113642071,rb782i_25um_-07
119720245,rb782i_25um_-07
114171596,rb782i_25um_-07
112251503,rb782i_25um_-07
109241062,rb782i_25um_-07
109480959,rb782i_25um_-07
110061165,rb782i_25um_-07
110330734,rb782i_25um_-07
105701742,rb782i_25um_-07
104951705,rb782i_25um_-07
103351978,rb782i_25um_-07
105372001,rb782i_25um_-07
108492248,rb782i_25um_-07
109040964,n2i_-ctl_-15
107181111,n2i_-ctl_-15
106911526,n2i_-ctl_-15
107152152,n2i_-ctl_-15
117590728,n2i_-ctl_-15
111401391,n2i_-ctl_-15
110521147,n2i_-ctl_-15
111260541,n2i_-ctl_-12
115461011,n2i_-ctl_-12
108621437,n2i_-ctl_-12
110032378,n2i_-ctl_-12
103982086,n2i_-ctl_-12
104720846,n2i_-ctl_-12
106230916,n2i_-ctl_-12
106600893,n2i_-ctl_-12
105520717,rb782u_DMSO_-02
103000360,rb782u_DMSO_-02
102350677,rb782u_DMSO_-02
110120605,rb782u_DMSO_-02
111290477,rb782u_DMSO_-02
106621121,rb782u_DMSO_-02
113581860,rb782u_DMSO_-02
116022005,rb782u_DMSO_-02
115270927,rb782u_DMSO_-02
119791601,rb782u_DMSO_-02
101211404,rb782u_DMSO_-02
104871146,n2u_25um_-05
110130865,n2u_25um_-05
114060721,n2u_25um_-05
104851708,n2u_25um_-05
102882329,n2u_25um_-05
115191616,n2u_25um_-05
120070186,n2i_25um_-05
118640761,n2i_25um_-05
118040527,n2i_25um_-05
116450577,n2i_25um_-05
118341321,n2i_25um_-05
116781278,n2i_25um_-05
114830428,n2i_25um_-05
112290463,n2i_25um_-05
107510787,n2i_25um_-05
101781355,n2i_25um_-05
106431558,n2i_25um_-05
114751653,n2i_25um_-05
114841317,n2i_25um_-05
105041925,n2u_50um_-06
110991394,n2u_50um_-06
118731161,n2u_50um_-06
114881228,n2u_-ctl_-12
110912052,n2u_-ctl_-12
105381863,n2u_-ctl_-12
106252483,n2u_-ctl_-12
106752068,n2u_-ctl_-12
105260464,n2u_-ctl_-12
104930969,n2u_-ctl_-12
105510824,n2u_-ctl_-12
119721075,rb782i_50um_-12
112571309,rb782i_50um_-12
110170920,rb782i_50um_-12
115272401,rb782i_50um_-12
104260869,rb782i_50um_-12
103470798,rb782i_50um_-12
110170607,rb782i_-ctl_-09
107980967,rb782i_-ctl_-09
106621592,rb782i_-ctl_-09
115851744,rb782i_-ctl_-09
114341300,rb782i_-ctl_-09
107650661,rb782u_DMSO_-11
111220360,rb782u_DMSO_-11
110571447,rb782u_DMSO_-11
113480791,rb782u_DMSO_-11
118530673,rb782u_DMSO_-11
119241714,rb782u_DMSO_-11
113992134,rb782u_DMSO_-11
119942338,rb782u_DMSO_-11
117470294,n2u_50um_-12
114781052,n2u_50um_-12
107850501,n2u_50um_-12
110391247,n2u_50um_-12
106821148,n2u_50um_-12
105470772,n2u_50um_-12
109522244,n2u_50um_-12
106412416,n2u_50um_-12
104172030,rb782u_-ctl_-12
106131903,rb782u_-ctl_-12
105381797,rb782u_-ctl_-12
108612377,rb782u_-ctl_-12
118990955,rb782u_-ctl_-12
119241444,rb782u_-ctl_-12
109460610,rb782u_-ctl_-12
104840300,rb782u_-ctl_-12
105690490,rb782u_-ctl_-12
112270431,n2u_25um_
111801226,n2u_25um_
117181665,n2u_25um_
109022275,n2u_25um_
104520747,n2u_25um_
107300981,n2u_DMSO_-11
111851551,n2u_DMSO_-11
111051380,n2u_DMSO_-11
120440746,n2u_DMSO_-11
101952242,n2u_DMSO_-11
107341007,rb782i_-ctl_-06
114011041,rb782i_-ctl_-06
114851134,rb782i_-ctl_-06
109961971,rb782i_-ctl_-06
116862123,rb782i_-ctl_-06
115232315,rb782i_-ctl_-06
111632317,rb782i_-ctl_-06
108872390,rb782i_-ctl_-06
105342382,rb782i_-ctl_-06
114492522,rb782i_-ctl_-06
103371065,rb782i_-ctl_-06
104461326,rb782i_-ctl_-06
118520583,rb782i_-ctl_-06
120681740,rb782i_-ctl_-06
107361612,rb782i_-ctl_-06
106021695,rb782i_-ctl_-06
116710312,rb782u_50um_-08
111860665,rb782u_50um_-08
111600982,rb782u_50um_-08
117642012,rb782u_50um_-08
115022119,rb782u_50um_-08
108202290,rb782u_50um_-08
111411399,rb782u_50um_-08
105650598,rb782u_50um_-08
106950697,rb782u_50um_-08
102990450,rb782u_50um_-08
103451993,rb782u_50um_-08
110530381,n2i_DMSO_-08
109210808,n2i_DMSO_-08
104981186,n2i_DMSO_-08
105112390,n2i_DMSO_-08
115041707,n2i_DMSO_-08
119082160,n2i_DMSO_-08
103331573,rb782u_DMSO_-13
107021501,rb782u_DMSO_-13
108141680,rb782u_DMSO_-13
117030614,rb782u_DMSO_-13
115002080,rb782u_DMSO_-13
112721724,rb782u_DMSO_-13
115861866,rb782u_DMSO_-13
104630843,rb782u_-ctl_-07
107290640,rb782u_-ctl_-07
109650985,rb782u_-ctl_-07
116050675,rb782u_-ctl_-07
119541058,rb782u_-ctl_-07
105541846,rb782u_-ctl_-07
109522511,rb782u_-ctl_-07
109552464,rb782u_-ctl_-07
114742279,rb782u_-ctl_-07
110022510,n2u_25um_-07
105190255,n2u_25um_-07
115952021,n2u_25um_-07
118101738,n2u_25um_-07
106762416,n2i_-ctl_-02
116761806,n2i_-ctl_-02
114870835,n2i_-ctl_-02
117930338,n2i_-ctl_-02
106260368,rb782i_50um_-14
115220864,rb782i_50um_-14
115082338,rb782i_50um_-14
107062366,rb782i_50um_-14
102481992,rb782i_50um_-14
105520893,n2u_-ctl_-10
110420494,n2u_-ctl_-10
108091754,n2u_-ctl_-10
110541671,n2u_-ctl_-10
111370939,n2u_-ctl_-10
108991001,n2u_-ctl_-10
116492179,n2u_-ctl_-10
113902273,n2u_-ctl_-10
120622343,n2u_-ctl_-10
108032346,n2i_50um_-15
112041870,n2i_50um_-15
106501347,n2i_50um_-15
107051496,n2i_50um_-15
110830713,n2i_50um_-15
116981019,n2i_50um_-15
114610877,n2i_50um_-15
114011119,n2i_50um_-15
117230354,n2i_50um_-15
109011095,n2u_25um_-14
108230854,n2u_25um_-14
114510991,n2u_25um_-14
117050876,n2u_25um_-14
116350684,n2u_25um_-14
116740551,n2u_25um_-14
113220515,n2u_25um_-14
112271817,n2u_25um_-14
104590483,rb782i_-ctl_-14
116580498,rb782i_-ctl_-14
118670756,rb782i_-ctl_-14
117971126,rb782i_-ctl_-14
111791217,rb782i_-ctl_-14
110042336,rb782i_-ctl_-14
112702151,rb782i_-ctl_-14
102021305,rb782i_-ctl_-14
112331604,n2i_DMSO_-10
115652240,n2i_DMSO_-10
107130703,n2i_DMSO_-10
109170600,n2i_DMSO_-10
105602378,n2i_DMSO_-10
108640432,rb782i_50um_-09
111270275,rb782i_50um_-09
104591638,rb782i_50um_-09
113522481,rb782i_50um_-09
112050828,n2u_DMSO_-09
107531360,n2u_DMSO_-09
108421708,n2u_DMSO_-09
103161810,rb782u_-ctl_-05
101512442,rb782u_-ctl_-05
105242418,rb782u_-ctl_-05
107291798,rb782u_-ctl_-05
108381629,rb782u_-ctl_-05
115622052,rb782u_-ctl_-05
114990823,rb782u_-ctl_-05
112871011,rb782u_-ctl_-05
121191726,rb782u_-ctl_-05
102560618,rb782u_-ctl_-05
104431016,n2i_25um_-12
105781270,n2i_25um_-12
104911423,n2i_25um_-12
105731591,n2i_25um_-12
109072542,n2i_25um_-12
114360955,n2i_25um_-12
112111319,n2i_25um_-12
111930973,n2u_25um_-02
116510637,n2u_25um_-02
105402370,n2u_25um_-02
103610456,n2u_25um_-02
116242081,n2u_25um_-02
116251811,n2u_25um_-02
106981805,rb782i_DMSO_-13
112661996,rb782i_DMSO_-13
115231602,rb782i_DMSO_-13
101821093,rb782i_DMSO_-13
118900423,rb782u_50um_-06
111221271,rb782u_50um_-06
108191487,rb782u_50um_-06
112231887,rb782u_50um_-06
102561268,rb782u_50um_-06
103842563,rb782u_50um_-06
107782356,rb782u_50um_-06
105982172,rb782u_50um_-06
113940759,n2i_50um_-04
112510889,n2i_50um_-04
111240928,n2i_50um_-04
111140838,n2i_50um_-04
110041882,n2i_50um_-04
110222069,n2i_50um_-04
111902295,n2i_50um_-04
113861591,n2i_50um_-04
105302166,n2i_50um_-04
113470449,rb782i_25um_-04
117251130,rb782i_25um_-04
115641998,rb782i_25um_-04
114652076,rb782i_25um_-04
106870818,n2i_50um_-16
114540904,n2i_50um_-16
111901818,n2i_50um_-16
108252285,n2i_50um_-16
103841893,n2i_-ctl_
109632392,n2i_-ctl_
116942143,n2i_-ctl_
113631519,n2i_-ctl_
114361104,n2i_-ctl_
118850843,n2i_-ctl_
112220365,n2i_-ctl_
102991340,n2i_25um_-14
108110384,n2i_25um_-14
113421441,n2i_25um_-14
117600248,n2i_25um_-14
118280579,n2u_25um_-15
117320791,n2u_25um_-15
116031185,n2u_25um_-15
108282256,n2u_25um_-15
102761428,n2u_25um_-15
108610622,n2u_25um_-15
104221923,rb782i_25um_-02
106711395,rb782i_25um_-02
105451025,rb782i_25um_-02
111681230,rb782i_25um_-02
117461291,rb782i_25um_-02
118981350,rb782i_25um_-02
109860306,rb782i_DMSO_-05
106871755,rb782i_DMSO_-05
109931340,rb782i_DMSO_-05
114421104,rb782i_DMSO_-05
120262146,rb782i_DMSO_-05
120841634,rb782i_DMSO_-05
107500528,rb782i_50um_-04
116140684,rb782i_50um_-04
109571352,rb782i_50um_-04
104120889,rb782i_50um_-04
110130408,rb782u_DMSO_-10
116110740,rb782u_DMSO_-10
106961666,rb782u_DMSO_-10
112381492,rb782u_DMSO_-10
112942447,rb782u_DMSO_-10
104322119,n2i_50um_-13
110262506,n2i_50um_-13
113751859,n2i_50um_-13
112911037,n2i_50um_-13
113170764,n2i_50um_-13
106771016,n2i_50um_-13
103550454,n2i_50um_-13
106230914,n2i_DMSO_-14
103751564,n2i_DMSO_-14
119161049,n2i_DMSO_-14
113422314,n2i_DMSO_-14
112171994,n2i_DMSO_-14
113941140,n2i_25um_-09
116991142,n2i_25um_-09
113070576,n2i_25um_-09
110161849,n2i_25um_-09
105882311,n2i_DMSO_-12
110111778,n2i_DMSO_-12
118120745,n2i_DMSO_-12
102660406,n2i_DMSO_-12
105940696,n2i_50um_-07
101590963,n2i_50um_-07
101671462,n2i_50um_-07
114961267,n2i_50um_-07
119500976,n2i_50um_-07
111481998,n2i_50um_-07
110642265,n2i_50um_-07
114242547,n2i_50um_-07
107491682,n2i_50um_-07
107361459,n2i_50um_-07
117181509,n2u_-ctl_-15
103401236,n2u_-ctl_-15
112610932,n2u_-ctl_-15
113941069,n2u_-ctl_-07
107541432,n2u_-ctl_-07
117501782,n2u_-ctl_-07
104231720,n2u_-ctl_-07
112191400,n2u_-ctl_-07
102200554,n2i_25um_-04
106640433,n2i_25um_-04
104951055,n2i_25um_-04
108031527,n2i_25um_-04
107981669,n2i_25um_-04
102821731,n2i_25um_-04
107912231,n2i_25um_-04
116661543,n2i_25um_-04
117852323,n2i_25um_-04
115680746,n2u_DMSO_-14
113041273,n2u_DMSO_-14
110421486,n2u_DMSO_-14
105082179,n2u_DMSO_-14
104211602,n2i_50um_-11
108971986,n2i_50um_-11
110601429,n2i_50um_-11
111882335,n2i_50um_-11
110730429,n2i_50um_-11
115840255,n2i_50um_-11
117850318,n2u_-ctl_
113780457,n2u_-ctl_
118211480,n2u_-ctl_
119032284,n2u_-ctl_
103061419,n2u_-ctl_
105231190,n2u_-ctl_
103390266,rb782u_DMSO_-06
111310862,rb782u_DMSO_-06
105681309,rb782u_DMSO_-06
106871747,rb782u_DMSO_-06
119281812,rb782u_DMSO_-06
115172010,rb782u_DMSO_-06
113231742,rb782u_DMSO_-06
114910383,rb782u_25um_-07
109790879,rb782u_25um_-07
108861219,rb782u_25um_-07
110920983,rb782u_25um_-07
109871665,rb782u_25um_-07
115242409,rb782u_25um_-07
106921460,rb782i_-ctl_-07
111751181,rb782i_-ctl_-07
111840477,rb782i_-ctl_-07
111310702,rb782i_-ctl_-07
114250682,rb782i_-ctl_-07
119130424,rb782i_-ctl_-07
102710880,rb782i_-ctl_-07
102211035,rb782i_-ctl_-07
103511807,rb782i_-ctl_-07
107042163,n2i_-ctl_-08
112662214,n2i_-ctl_-08
119261998,n2i_-ctl_-08
108941544,n2i_-ctl_-08
108921458,n2i_-ctl_-08
102731293,n2i_-ctl_-08
104870725,n2i_-ctl_-08
109600549,n2i_-ctl_-08
106990677,rb782i_-ctl_-02
115610900,rb782i_-ctl_-02
113261366,rb782i_-ctl_-02
115211979,rb782i_-ctl_-02
116852045,rb782i_-ctl_-02
118481961,rb782i_-ctl_-02
110132220,rb782i_DMSO_-15
111392386,rb782i_DMSO_-15
111211790,rb782i_DMSO_-15
109861110,rb782i_DMSO_-15
111141300,rb782i_DMSO_-15
112821214,rb782i_DMSO_-15
116411557,rb782i_DMSO_-15
117281163,rb782i_DMSO_-15
120752248,rb782i_DMSO_-15
120291981,rb782i_DMSO_-15
119811327,rb782i_DMSO_-15
109660771,rb782i_DMSO_-15
108400668,rb782i_DMSO_-15
107820421,rb782i_DMSO_-15
111530572,rb782i_DMSO_-15
113960553,rb782i_DMSO_-15
117570359,rb782i_DMSO_-15
118570279,rb782i_DMSO_-15
107071369,rb782i_DMSO_-15
104900114,rb782i_DMSO_-15
107990395,n2u_DMSO_-08
113080441,n2u_DMSO_-08
102961032,n2u_DMSO_-08
111672129,n2u_DMSO_-08
114462016,n2u_DMSO_-08
118830900,n2u_DMSO_-08
104221245,rb782i_DMSO_-12
112241948,rb782i_DMSO_-12
113052274,rb782i_DMSO_-12
116160501,rb782i_DMSO_-12
102970621,rb782i_DMSO_-12
111790546,n2u_50um_-13
105350871,n2u_50um_-13
108760870,n2u_50um_-13
115381185,n2u_50um_-13
107161018,n2u_50um_-13
108121486,n2u_50um_-13
102911442,n2u_50um_-13
102131204,n2u_50um_-13
110422069,n2u_50um_-13
113182139,n2u_50um_-13
111681586,rb782i_-ctl_-11
109791632,rb782i_-ctl_-11
114292156,rb782i_-ctl_-11
108222301,rb782i_-ctl_-11
105272524,rb782i_-ctl_-11
106412422,rb782i_-ctl_-11
119351677,rb782i_-ctl_-11
101160511,rb782i_-ctl_-11
118992168,n2i_25um_
112540294,rb782u_-ctl_-11
112800535,rb782u_-ctl_-11
109550737,rb782u_-ctl_-11
108791190,rb782u_-ctl_-11
109501787,rb782u_-ctl_-11
112061779,rb782u_-ctl_-11
104722373,rb782u_-ctl_-11
118002154,rb782u_-ctl_-11
112752549,rb782u_-ctl_-11
103371853,rb782i_25um_-12
107191754,rb782i_25um_-12
108601953,rb782i_25um_-12
111500976,rb782i_25um_-12
117780644,rb782i_25um_-12
115310373,rb782i_25um_-12
109831254,rb782i_25um_-12
115590512,n2u_-ctl_-06
114110604,n2u_-ctl_-06
114850655,n2u_-ctl_-06
107130809,n2u_-ctl_-06
111511396,n2u_-ctl_-06
105971627,n2u_-ctl_-06
107742245,n2u_-ctl_-06
104290521,rb782i_DMSO_-03
106620275,rb782i_DMSO_-03
108101342,rb782i_DMSO_-03
109270912,rb782i_DMSO_-03
119192117,rb782i_DMSO_-03
108070282,rb782u_-ctl_-02
106830564,rb782u_-ctl_-02
107560412,rb782u_-ctl_-02
110640543,rb782u_-ctl_-02
114151324,rb782u_-ctl_-02
110011787,rb782u_-ctl_-02
106321825,rb782u_-ctl_-02
105312392,rb782u_-ctl_-02
101882075,rb782u_-ctl_-02
119380377,rb782u_-ctl_-02
115460881,rb782i_50um_-05
107291167,rb782i_50um_-05
108601764,rb782i_50um_-05
119242270,rb782i_50um_-05
102321285,rb782i_50um_-05
102061659,rb782i_50um_-05
110850698,rb782i_25um_
112570850,rb782i_25um_
114511059,rb782i_25um_
112731369,rb782i_25um_
111881630,rb782i_25um_
119741229,rb782i_25um_
103840979,rb782i_50um_-11
111031175,rb782i_50um_-11
104431196,rb782i_50um_-11
107491773,rb782i_50um_-11
109522319,rb782i_50um_-11
117332199,rb782i_50um_-11
109590378,rb782u_50um_-13
111310460,rb782u_50um_-13
111840467,rb782u_50um_-13
103661029,rb782u_50um_-13
106941952,rb782u_50um_-13
104191568,rb782u_50um_-13
111411475,rb782u_50um_-13
111101586,rb782u_50um_-13
117081482,rb782u_50um_-13
117551331,rb782u_50um_-13
120072397,rb782u_50um_-13
104941032,rb782i_25um_-09
104501340,rb782i_25um_-09
106591555,rb782i_25um_-09
108511421,rb782i_25um_-09
110541311,rb782i_25um_-09
110851788,rb782i_25um_-09
116431549,rb782i_25um_-09
112832260,rb782i_25um_-09
115402411,rb782i_25um_-09
112171301,rb782i_25um_-09
112501263,rb782i_25um_-09
108990296,rb782i_25um_-09
110760235,rb782i_25um_-09
103041967,rb782i_25um_-09
102481794,rb782i_25um_-09
114750164,rb782i_25um_-09
104151743,rb782u_50um_-02
104611120,rb782u_50um_-02
109231335,rb782u_50um_-02
108491667,rb782u_50um_-02
109372254,rb782u_50um_-02
112371303,rb782u_50um_-02
114511817,rb782u_50um_-02
117201653,rb782u_50um_-02
117371272,rb782u_50um_-02
118141243,rb782u_50um_-02
104740252,rb782u_50um_-02
105451022,n2i_25um_-08
110520486,n2i_25um_-08
104451817,n2i_25um_-08
106042182,n2i_25um_-08
103142329,n2i_25um_-08
111890354,n2i_25um_-08
112471255,n2i_25um_-08
115711545,n2i_25um_-08
115452244,n2i_25um_-08
118720731,n2i_25um_-08
110922161,rb782u_50um_-12
103741587,rb782u_50um_-12
108071617,rb782u_50um_-12
108121445,rb782u_50um_-12
113780682,rb782u_50um_-12
111091053,rb782u_50um_-12
117771376,rb782u_50um_-12
107710224,rb782u_50um_-12
117850864,rb782u_50um_-12
103612576,rb782u_DMSO_-05
103801906,rb782u_DMSO_-05
118922379,rb782u_DMSO_-05
114351308,rb782u_DMSO_-05
106190890,rb782u_DMSO_-05
112670595,rb782u_DMSO_-05
111830404,rb782u_DMSO_-05
113290645,rb782u_50um_-03
115041101,rb782u_50um_-03
113830943,rb782u_50um_-03
109821553,rb782u_50um_-03
110391726,rb782u_50um_-03
114351661,rb782u_50um_-03
104300654,rb782u_50um_-03
105580891,rb782u_50um_-03
103620954,rb782u_50um_-03
104571574,rb782u_50um_-03
106311898,rb782u_50um_-03
101691681,rb782u_50um_-03
103111565,rb782u_50um_-03
120252494,rb782u_50um_-03
105991414,n2u_50um_
113911819,n2u_50um_
103671148,rb782i_DMSO_-08
105891523,rb782i_DMSO_-08
108500703,rb782i_DMSO_-08
111321488,rb782i_DMSO_-08
111351701,rb782i_DMSO_-08
114510494,rb782i_DMSO_-08
119031484,rb782i_DMSO_-08
116032323,rb782i_DMSO_-08
118631538,n2u_DMSO_-10
112112281,n2u_DMSO_-10
107982084,n2u_DMSO_-10
104752058,n2u_DMSO_-10
103971664,n2u_DMSO_-10
110750360,n2u_-ctl_-08
108930575,n2u_-ctl_-08
112840874,n2u_-ctl_-08
111371482,n2u_-ctl_-08
112542118,n2u_-ctl_-08
109022140,n2u_-ctl_-08
106332399,n2u_-ctl_-08
105432567,rb782u_-ctl_-06
109072248,rb782u_-ctl_-06
114172098,rb782u_-ctl_-06
113381960,rb782u_-ctl_-06
112531766,rb782u_-ctl_-06
112711518,rb782u_-ctl_-06
106320875,rb782u_-ctl_-06
104150762,rb782u_-ctl_-06
107110626,rb782u_-ctl_-06
110000932,rb782u_-ctl_-06
109800678,n2u_-ctl_-05
112490726,n2u_-ctl_-05
119370944,n2u_-ctl_-05
110102124,n2u_-ctl_-05
106381448,n2u_-ctl_-05
103091185,n2u_-ctl_-05
103942201,n2u_-ctl_-05
103972295,n2u_-ctl_-05
103852284,n2i_DMSO_-13
109141303,n2i_DMSO_-13
108710450,n2i_DMSO_-13
116251497,n2i_DMSO_-13
114151770,n2u_DMSO_-15
113242306,n2u_DMSO_-15
108920538,n2u_DMSO_-15
109360550,n2u_DMSO_-15
106411283,n2u_DMSO_-15
107280839,rb782u_DMSO_-08
104041251,rb782u_DMSO_-08
106991678,rb782u_DMSO_-08
107722028,rb782u_DMSO_-08
101381495,rb782u_DMSO_-08
116270261,rb782u_DMSO_-08
117580704,rb782u_DMSO_-08
120412154,rb782u_DMSO_-08
105540482,n2u_-ctl_-04
110030802,n2u_-ctl_-04
112501138,n2u_-ctl_-04
111111792,n2u_-ctl_-04
113322153,n2u_-ctl_-04
112912000,n2u_-ctl_-04
104331016,n2i_-ctl_-14
107580495,n2i_-ctl_-14
113730262,n2i_-ctl_-14
112460902,n2i_-ctl_-14
111411633,n2i_-ctl_-14
116911266,n2i_-ctl_-14
114042483,n2i_-ctl_-14
108671592,n2i_-ctl_-14
107321979,n2i_-ctl_-14
113121130,n2u_-ctl_-11
